"rxn","Output"
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=C(C=C2)C)C",-64.3884006605145
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*C[C@@H](NC(C1=CC=CC=C1)=O)C2=CC=C(C=C2)C(F)(F)F",-71.2350205327927
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*C[C@@H](NC(C1=CC=CC=C1)=O)C2=CN=C(C=C2)OC",-45.4421723709285
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*COC(C=C1)=NC=C1[C@H](NC(C2=CC=CC=C2)=O)CC",-59.2567286951024
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*CC1=CC=C(C=C1)S([C@H](CCCC)CCCCCCN2C3=C(C=C2)C=CC=C3)(=O)=O",-4.84690609787627
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(N1CCCCCC[C@H](S(=O)(C)=O)CCCC)C2=C(C1=O)C=CC=C2",6.09594201142782
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=S([C@H](CCCC)CCCCCCN1C2=C(C=C1)C=CC=C2)(C)=O",2.18705256646354
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(N(C1=CC=CC=C1)C2=CC=CC=C2)[C@H](CC)CCCCCC",-26.9395958375144
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(N(CC1=CC=CC=C1)C2=CC=CC=C2)[C@H](CC)CCCCCC",5.07746100053792
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=S([C@H](CCCC)C1=CC=CC=C1)(C)=O",-45.7113318275452
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*N#C[C@@H](C1CCCCC1)C2=CC=CC=C2",11.2513549983354
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*C[C@H](C1=CC=C(C=C1)C(OCC)=O)NC(C2=CC=CC=C2)=O",-53.8867225153874
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=C(C=C2)C(OCC)=O)CC",-30.3114410446248
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*C[C@@H](C1=CC=C(C=C1)C)/C=C/C2=CC=C(C=C2)OC",-1.00648598254834
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(C1=CC=CC=C1)[C@H](CC)C2=CC=CC=C2",41.4090564231685
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*CC[C@H](C1=CC=CC=C1)C2=CC=C(C=C2)OC",3.3782069954422
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*CC[C@@H](C1CCCCC1)NC(OCC2=CC=CC=C2)=O",-1.7224372394205
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=CC=C1)[C@@H](CC)CCC2CCCCC2",-3.16272155866213
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=CC=C1)[C@@H](CC)CCCCCC",30.702180878755
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*COC1=CC([C@@H](C2=CC=CC=C2)CC3=CC=CC=C3)=CC=N1",-1.88864353818332
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(C1=CC=CC=C1)N[C@H](C2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2)CC",-88.063108696588
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(OCC1=CC=CC=C1)N[C@@H](CC)CC2=CC=C(C=C2)C(F)(F)F",1.64680395013905
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(C1=CC=CC=C1)N[C@H](C2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2)C",15.0158533161014
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(C1=CC=CC=C1)N[C@@H](C)CCCC2=CC=CC=C2",13.5734300753226
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*C[C@H](NC(C1=CC=CC=C1)=O)CCCC",14.6098023181425
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*C[C@@H](OC(C1=CC=CC=C1)=O)CCCN2C3=C(C4=C2C=CC=C4)C=CC=C3",-51.9576645935871
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*C[C@@H](OC(C1=CC=CC=C1)=O)CCCN2C(C3=C(C2=O)C=CC=C3)=O",-2.58057565264898
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C1N(CCC1)[C@@H](CCCCC)CCCOC2=CC3=C(C=C2)C=CC=C3",64.3865870485737
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*CC1(C)OB([C@H](CCCCC)CCCN2C3=C(C4=C2C=CC=C4)C=CC=C3)OC1(C)C",-10.1115360344994
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(C(CCCC1CCCCC1)C)NC2=CC=CC=C2",36.647507313527
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=CC=C1)[C@@H](C)CCCCC2=CC=CC=C2",-3.07474807722164
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=CC=C1)[C@@H](C)CCC2=CC=C(C=C2)C(F)(F)F",-21.2385355788745
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@H](C)CCC2=CC=CC=C2",45.5627752053892
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(CCC1)N1[C@H](C)CCCN2C3=C(C4=C2C=CC=C4)C=CC=C3",33.3690250298114
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C1N(CCC1)[C@H](C)CCCN2C(C3=C(C2=O)C=CC=C3)=O",-4.03232921555815
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C1N(CCC1)[C@@H](C)CCCC2=CC=CC=C2",-4.78003468072439
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=C2C=CC=CC2=C1)[C@@H](C)CCC3=CC=CC=C3",-2.06903916208645
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=C2C=CC=CC2=C1)[C@@H](C)CCCCC3=CC=CC=C3",-3.38491163997318
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@@H](C)CCCC2CCCCC2",-23.2186887283814
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@H](C)CC2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2",14.7146893385133
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@@H](C)CCCCCCC",-13.9913993608402
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*CC[C@H](NC(C1=CC=CC=C1)=O)CCCC2=CC=C(C=C2)OC",-8.81043840560604
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C1CCCN1[C@H](CCCCC)CC2=CC=CC=C2",11.5527626506889
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*CC[C@@H](NC(C1=CC=CC=C1)=O)CCCC2=CC=C(C=C2)OC",-13.009792325208
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*O=C(NC1=CC=CC=C1)[C@H](CC)CCC2CCCCC2",-1.83130136961745
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*CC[C@H](NC(C1=CC=CC=C1)=O)CCC2CCCCC2",28.06239493912
"CC(C1=CC(C(C)(C)C)=CC(CC(C2=N[C@]3([H])[C@](CC4=C3C=CC=C4)([H])O2)(C5=N[C@]6([H])[C@](CC7=C6C=CC=C7)([H])O5)CC8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)=C1)(C)C*CC[C@H](NC(C1=CC=CC=C1)=O)CCCC2=CC=C(C=C2)OC",-8.85878220569932
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*CC[C@H](C#N)C1=CC=CC2=CC=CC=C21",97
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*OC[C@H](C#N)C1=CC=CC2=CC=CC=C21",95
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*N#C[C@@H](CC(OC)=O)C1=CC=CC2=CC=CC=C21",96
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*ClCC[C@H](C#N)C1=CC=CC2=CC=CC=C21",98
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*C[C@H](C#N)C1=CC=C(C2=CC=CC=C2)C=C1",88
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*C[C@H](C#N)C1=CC=C(CCCC)C=C1",84
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*C[C@H](C#N)C1=CC(CC)=CC(CC)=C1",84
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*C[C@H](C#N)C1=CC=C(Br)C=C1",90
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*N#C[C@@H](CCCCCCC)C1=CC=C(OC(C)=O)C=C1",91
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*CC(C)[C@H](C#N)C1=CC=C(C2=CC=CC=C2)C=C1",96
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*C[C@H](C#N)C1=CN=C(OC)C=C1",80
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*N#C[C@@H](CCCBr)C1=CC=CC2=CC=CC=C21",97
"C1(C2(CCCC2)C3=N[C@@H](CC4=CC=CC=C4)CO3)=N[C@@H](CC5=CC=CC=C5)CO1*C[C@H](C#N)C1=CC=CC2=CC=CC=C21",95
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=CC=C1)CC[C@H](CCCCCCCC)P(OCC)(OCC)=O",45
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*CC([C@@H](C#N)C1=CC=CC=C1)C",84
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(CCC1=CC=CC=C1)=O)C)C1=CC=CC=C1",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(C)=O)C)C1=CC=CC=C1",95
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CCC)=O)C1=CC=CC=C1",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CCCCCCCC)=O)C1=CC=CC=C1",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CC(C)C)=O)C1=CC=CC=C1",95
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(CC1=CC=CC=C1)=O)C)C1=CC=CC=C1",93
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CCCCCCl)=O)C1=CC=CC=C1",93
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CCCCCBr)=O)C1=CC=CC=C1",93
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CCC(F)(F)F)=O)C1=CC=CC=C1",96
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CCCOC1=CC=CC=C1)=O)C1=CC=CC=C1",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(CCCC#N)=O)C)C1=CC=CC=C1",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(CCCNC(OC(C)(C)C)=O)=O)C)C1=CC=CC=C1",93
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(CCC(=O)OC)=O)C)C1=CC=CC=C1",95
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(COC)=O)C)C1=CC=CC=C1",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CCCC=C)=O)C1=CC=CC=C1",93
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@H](C)C(CCCCCCCCC=C)=O)C1=CC=CC=C1",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(CCCC(=O)C=1SC=CC1)=O)C)C1=CC=CC=C1",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(=O)C1=CC2=CC=CC=C2C=C1)CC)C1=CC=CC=C1",70
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=C(C=C1)[C@@H](C(=O)C1=CC=C(C=C1)C(F)(F)F)CC)C1=CC=CC=C1",77
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=CC=C1)CCC([C@@H](C)C1=CC=CC=C1)=O",93
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*COC1=CC=C(C=C1)[C@@H](C(CCC1=CC=CC=C1)=O)C",95
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C(C)(=O)OC1=CC=C(C=C1)[C@H](C)C(CCC1=CC=CC=C1)=O",97
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*O=C([C@@H](C)C1=CC=C(C=C1)NC(C)=O)CCC1=CC=CC=C1",95
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*FC1=CC=C(C=C1)[C@@H](C(CCC1=CC=CC=C1)=O)C",93
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C(C)(=O)C1=CC=C(C=C1)[C@@H](C(CCC1=CC=CC=C1)=O)C",91
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*O=C([C@@H](C)C1=CC=C(C(=O)OC)C=C1)CCC1=CC=CC=C1",91
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*O=C([C@@H](C)C1=CC=C(C#N)C=C1)CCC1=CC=CC=C1",88
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C1(=CC=CC=C1)CCC([C@@H](C)C1=CC=C(C=C1)C)=O",94
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C(C)C1=CC=C(C=C1)[C@@H](C(CCC1=CC=CC=C1)=O)C",95
"C1(C2(CCCC2)C3=N[C@@H](C4=CC=CC=C4)CO3)=N[C@@H](C5=CC=CC=C5)CO1*C(C)C=1C=C(C=C(C1)CC)[C@@H](C(CCC1=CC=CC=C1)=O)C",93
